qdate,time,appID,power(W),occupancy
2019/03/07,4:11:56,app_1,58.86,1
2019/03/07,4:12:4,app_1,60.19,1
2019/03/07,4:12:19,app_1,59.49,1
2019/03/07,4:12:26,app_1,59.64,1
2019/03/07,4:12:41,app_1,58.62,1
2019/03/07,4:12:49,app_1,59.09,1
2019/03/07,4:18:42,app_1,61.81,1
2019/03/07,4:19:41,app_1,60.78,1
2019/03/07,4:20:3,app_1,60.84,1
2019/03/07,4:20:25,app_1,61.69,1
2019/03/07,4:21:2,app_1,58.82,1
2019/03/07,4:21:9,app_1,60.88,1
2019/03/07,4:21:24,app_1,59.95,1
2019/03/07,4:21:32,app_1,61.03,1
2019/03/07,4:21:47,app_1,58.77,1
2019/03/07,4:21:54,app_1,60.96,1
2019/03/07,4:22:9,app_1,58.80,1
2019/03/07,4:22:17,app_1,58.19,1
2019/03/07,4:22:31,app_1,57.74,1
2019/03/07,4:22:39,app_1,59.49,1
2019/03/07,4:23:53,app_1,62.04,1
2019/03/07,4:24:8,app_1,62.03,1
2019/03/07,4:24:30,app_1,60.55,1
2019/03/07,4:24:52,app_1,61.89,1
2019/03/07,4:25:13,app_1,61.52,1
2019/03/07,4:25:35,app_1,62.10,1
2019/03/07,4:25:58,app_1,61.01,1
2019/03/07,4:26:12,app_1,61.42,1
2019/03/07,4:26:27,app_1,61.67,1
2019/03/07,4:26:41,app_1,61.98,1
2019/03/07,4:27:18,app_1,59.34,1
2019/03/07,4:27:25,app_1,60.22,1
2019/03/07,4:27:40,app_1,60.64,1
2019/03/07,4:27:48,app_1,59.33,1
2019/03/07,4:29:2,app_1,62.02,1
2019/03/07,4:29:17,app_1,61.39,1
2019/03/07,4:29:32,app_1,61.53,1
2019/03/07,4:29:46,app_1,62.45,1
2019/03/07,4:30:1,app_1,62.14,1
2019/03/07,4:33:57,app_1,59.77,1
2019/03/07,4:34:12,app_1,60.47,1
2019/03/07,4:34:19,app_1,58.74,1
2019/03/07,4:34:34,app_1,59.56,1
2019/03/07,4:34:42,app_1,59.52,1
2019/03/07,4:34:56,app_1,58.63,1
2019/03/07,4:35:4,app_1,58.62,1
2019/03/07,4:35:12,app_1,59.26,1
2019/03/07,4:37:18,app_1,60.06,1
2019/03/07,4:38:32,app_1,63.20,1
2019/03/07,4:38:54,app_1,62.02,1
2019/03/07,4:39:16,app_1,60.67,1
2019/03/07,4:39:30,app_1,58.77,1
2019/03/07,4:39:38,app_1,59.87,1
2019/03/07,4:39:45,app_1,59.53,1
2019/03/07,4:39:53,app_1,58.22,1
2019/03/07,4:40:7,app_1,60.85,1
2019/03/07,4:40:15,app_1,61.50,1
2019/03/07,4:40:30,app_1,61.08,1
2019/03/07,4:40:37,app_1,60.40,1
2019/03/07,4:40:51,app_1,61.29,1
2019/03/07,4:41:6,app_1,61.58,1
2019/03/07,4:41:21,app_1,59.46,1
2019/03/07,4:41:35,app_1,60.99,1
2019/03/07,4:41:49,app_1,61.92,1
2019/03/07,4:42:4,app_1,60.86,1
2019/03/07,4:43:3,app_1,59.23,1
2019/03/07,4:43:10,app_1,60.29,1
2019/03/07,4:43:25,app_1,58.11,1
2019/03/07,4:43:33,app_1,60.63,1
2019/03/07,4:43:48,app_1,57.29,1
2019/03/07,4:43:55,app_1,59.07,1
2019/03/07,4:44:9,app_1,60.02,1
2019/03/07,4:44:17,app_1,61.89,1
2019/03/07,4:44:32,app_1,59.48,1
2019/03/07,4:44:39,app_1,61.24,1
2019/03/07,4:44:54,app_1,57.79,1
2019/03/07,4:45:2,app_1,59.64,1
2019/03/07,4:46:23,app_1,60.73,1
2019/03/07,4:46:37,app_1,62.11,1
2019/03/07,4:46:59,app_1,61.68,1
2019/03/07,4:50:27,app_1,58.89,1
2019/03/07,4:50:42,app_1,59.29,1
2019/03/07,4:50:49,app_1,58.03,1
2019/03/07,4:51:5,app_1,58.95,1
2019/03/07,4:51:13,app_1,58.05,1
2019/03/07,4:51:27,app_1,57.58,1
2019/03/07,4:52:58,app_1,59.57,1
2019/03/07,4:53:13,app_1,60.55,1
2019/03/07,4:53:27,app_1,58.53,1
2019/03/07,4:53:42,app_1,59.93,1
2019/03/07,4:53:49,app_1,59.01,1
2019/03/07,4:54:3,app_1,59.50,1
2019/03/07,4:54:11,app_1,60.13,1
2019/03/07,4:54:25,app_1,60.84,1
2019/03/07,4:54:33,app_1,60.48,1
2019/03/07,4:54:47,app_1,59.72,1
2019/03/07,4:54:54,app_1,59.82,1
2019/03/07,4:55:9,app_1,59.06,1
2019/03/07,4:55:23,app_1,60.46,1
2019/03/07,4:55:37,app_1,61.18,1
2019/03/07,4:55:53,app_1,60.76,1
2019/03/07,4:56:8,app_1,60.93,1
2019/03/07,4:56:23,app_1,62.76,1
2019/03/07,4:56:45,app_1,58.85,1
2019/03/07,4:57:7,app_1,60.46,1
2019/03/07,4:59:29,app_1,59.26,1
2019/03/07,4:59:51,app_1,60.32,1
2019/03/07,5:0:5,app_1,58.29,1
2019/03/07,5:0:13,app_1,61.42,0
2019/03/07,5:0:28,app_1,60.63,0
2019/03/07,5:0:35,app_1,60.24,0
2019/03/07,5:0:50,app_1,61.21,0
2019/03/07,5:0:57,app_1,61.73,0
2019/03/07,5:1:12,app_1,60.86,0
2019/03/07,5:1:19,app_1,60.84,0
2019/03/07,5:1:34,app_1,60.41,0
2019/03/07,5:1:41,app_1,60.43,0
2019/03/07,5:2:19,app_1,61.19,0
2019/03/07,5:2:33,app_1,62.02,0
2019/03/07,5:3:3,app_1,59.79,0
2019/03/07,5:3:17,app_1,62.34,0
2019/03/07,5:3:32,app_1,63.25,0
2019/03/07,5:3:47,app_1,61.68,0
2019/03/07,5:5:7,app_1,62.50,0
2019/03/07,5:5:22,app_1,61.87,0
2019/03/07,5:6:13,app_1,58.29,0
2019/03/07,5:6:21,app_1,58.43,0
2019/03/07,5:6:36,app_1,58.13,0
2019/03/07,5:6:44,app_1,60.26,0
2019/03/07,5:7:7,app_1,58.27,0
2019/03/07,5:7:14,app_1,60.40,0
2019/03/07,5:7:29,app_1,59.47,0
2019/03/07,5:7:37,app_1,59.43,0
2019/03/07,5:8:51,app_1,61.50,0
2019/03/07,5:9:6,app_1,62.40,0
2019/03/07,5:9:48,app_1,61.97,0
2019/03/07,5:10:10,app_1,61.39,0
2019/03/07,5:11:23,app_1,60.88,0
2019/03/07,5:11:38,app_1,62.01,0
2019/03/07,5:11:53,app_1,60.16,0
2019/03/07,5:12:7,app_1,60.43,0
2019/03/07,5:12:15,app_1,60.16,0
2019/03/07,5:12:36,app_1,63.41,0
2019/03/07,5:13:48,app_1,60.24,0
2019/03/07,5:13:56,app_1,59.89,0
2019/03/07,5:14:10,app_1,58.46,0
2019/03/07,5:14:17,app_1,61.55,0
2019/03/07,5:14:32,app_1,58.95,0
2019/03/07,5:14:39,app_1,59.93,0
2019/03/07,5:14:53,app_1,61.23,0
2019/03/07,5:15:1,app_1,62.24,0
2019/03/07,5:15:15,app_1,60.76,0
2019/03/07,5:15:29,app_1,60.35,0
2019/03/07,5:15:44,app_1,63.68,0
2019/03/07,5:15:59,app_1,60.23,0
2019/03/07,5:16:13,app_1,60.69,0
2019/03/07,5:16:28,app_1,61.18,0
2019/03/07,5:18:49,app_1,60.49,0
2019/03/07,5:18:56,app_1,59.35,0
2019/03/07,5:19:11,app_1,58.84,0
2019/03/07,5:19:18,app_1,59.02,0
2019/03/07,5:19:33,app_1,58.77,0
2019/03/07,5:19:40,app_1,58.59,0
2019/03/07,5:19:54,app_1,62.77,0
2019/03/07,5:20:2,app_1,61.39,0
2019/03/07,5:20:17,app_1,61.19,0
2019/03/07,5:20:24,app_1,60.66,0
2019/03/07,5:20:38,app_1,63.65,0
2019/03/07,5:21:7,app_1,61.88,0
2019/03/07,5:21:29,app_1,61.70,0
2019/03/07,5:21:51,app_1,61.04,0
2019/03/07,5:22:36,app_1,62.09,0
2019/03/07,5:23:50,app_1,58.95,0
2019/03/07,5:24:4,app_1,60.67,0
2019/03/07,5:24:19,app_1,61.26,0
2019/03/07,5:24:33,app_1,60.96,0
2019/03/07,5:25:2,app_1,61.23,0
2019/03/07,5:25:17,app_1,59.65,0
2019/03/07,5:25:31,app_1,61.99,0
2019/03/07,5:25:54,app_1,63.91,0
2019/03/07,5:26:9,app_1,60.94,0
2019/03/07,5:26:23,app_1,61.27,0
2019/03/07,5:28:8,app_1,60.38,0
2019/03/07,5:28:52,app_1,60.83,0
2019/03/07,5:29:7,app_1,60.21,0
2019/03/07,5:29:21,app_1,60.19,0
2019/03/07,5:29:28,app_1,60.85,0
2019/03/07,5:29:42,app_1,60.31,0
2019/03/07,5:30:11,app_1,62.88,0
2019/03/07,5:31:8,app_1,59.53,0
2019/03/07,5:31:23,app_1,59.49,0
2019/03/07,5:31:31,app_1,60.08,0
2019/03/07,5:31:45,app_1,58.61,0
2019/03/07,5:31:53,app_1,57.95,0
2019/03/07,5:32:7,app_1,60.52,0
2019/03/07,5:32:14,app_1,60.51,0
2019/03/07,5:32:28,app_1,61.97,0
2019/03/07,5:32:36,app_1,61.16,0
2019/03/07,5:32:57,app_1,61.31,0
2019/03/07,5:33:13,app_1,61.17,0
2019/03/07,5:33:20,app_1,61.96,0
2019/03/07,5:33:35,app_1,60.42,0
2019/03/07,5:34:4,app_1,60.22,0
2019/03/07,5:34:27,app_1,61.51,0
2019/03/07,5:34:49,app_1,61.19,0
2019/03/07,5:35:11,app_1,61.84,0
2019/03/07,5:35:34,app_1,62.10,0
2019/03/07,5:36:55,app_1,61.68,0
2019/03/07,5:37:10,app_1,63.11,0
2019/03/07,5:37:25,app_1,62.04,0
2019/03/07,5:37:46,app_1,63.52,0
2019/03/07,5:38:8,app_1,63.69,0
2019/03/07,5:38:29,app_1,61.24,0
2019/03/07,5:38:44,app_1,61.38,0
2019/03/07,5:38:52,app_1,63.45,0
2019/03/07,5:39:7,app_1,61.92,0
2019/03/07,5:39:14,app_1,67.05,0
2019/03/07,5:39:29,app_1,57.54,0
2019/03/07,5:39:36,app_1,61.68,0
2019/03/07,5:39:51,app_1,57.82,0
2019/03/07,5:39:58,app_1,61.79,0
2019/03/07,5:40:13,app_1,60.71,0
2019/03/07,5:40:20,app_1,62.28,0
2019/03/07,5:41:20,app_1,60.18,0
2019/03/07,5:42:56,app_1,62.96,0
2019/03/07,5:43:18,app_1,61.09,0
2019/03/07,5:43:41,app_1,59.94,0
2019/03/07,5:43:55,app_1,60.85,0
2019/03/07,5:44:2,app_1,60.80,0
2019/03/07,5:44:17,app_1,61.13,0
2019/03/07,5:44:24,app_1,61.34,0
2019/03/07,5:44:38,app_1,60.89,1
2019/03/07,5:44:46,app_1,61.97,1
2019/03/07,5:45:1,app_1,60.35,1
2019/03/07,5:45:8,app_1,62.31,1
2019/03/07,5:45:15,app_1,59.89,1
2019/03/07,5:45:23,app_1,61.47,1
2019/03/07,5:45:30,app_1,62.44,1
2019/03/07,5:45:45,app_1,60.80,1
2019/03/07,5:45:52,app_1,62.38,1
2019/03/07,5:46:6,app_1,61.15,1
2019/03/07,5:46:15,app_1,62.32,1
2019/03/07,5:46:22,app_1,59.99,1
2019/03/07,5:47:28,app_1,58.90,1
2019/03/07,5:47:35,app_1,60.35,1
2019/03/07,5:47:50,app_1,59.01,1
2019/03/07,5:49:36,app_1,60.78,1
2019/03/07,5:49:50,app_1,60.23,1
2019/03/07,5:50:20,app_1,62.11,1
2019/03/07,5:50:34,app_1,62.10,1
2019/03/07,5:50:41,app_1,61.60,1
2019/03/07,5:50:56,app_1,60.90,1
2019/03/07,5:51:11,app_1,61.02,1
2019/03/07,5:51:56,app_1,60.15,1
2019/03/07,5:52:4,app_1,58.51,1
2019/03/07,5:52:56,app_1,63.37,1
2019/03/07,5:56:30,app_1,61.71,1
2019/03/07,5:56:44,app_1,62.49,1
2019/03/07,5:56:51,app_1,61.92,1
2019/03/07,5:57:6,app_1,60.36,1
2019/03/07,5:57:13,app_1,61.31,1
2019/03/07,5:57:27,app_1,60.64,1
2019/03/07,5:57:57,app_1,61.99,1
2019/03/07,5:58:19,app_1,60.68,1
2019/03/07,5:58:42,app_1,59.08,1
2019/03/07,6:0:28,app_1,58.33,1
2019/03/07,6:0:35,app_1,60.84,1
2019/03/07,6:0:50,app_1,59.75,1
2019/03/07,6:0:57,app_1,60.64,1
2019/03/07,6:1:12,app_1,60.47,1
2019/03/07,6:1:20,app_1,62.57,1
2019/03/07,6:1:41,app_1,61.30,1
2019/03/07,6:1:56,app_1,60.80,1
2019/03/07,6:2:11,app_1,61.20,1
2019/03/07,6:3:33,app_1,60.83,1
2019/03/07,6:5:3,app_1,61.52,1
2019/03/07,6:5:26,app_1,59.74,1
2019/03/07,6:5:41,app_1,60.73,1
2019/03/07,6:5:48,app_1,59.62,1
2019/03/07,6:6:3,app_1,59.90,1
2019/03/07,6:6:10,app_1,60.77,1
2019/03/07,6:6:25,app_1,59.46,1
2019/03/07,6:6:33,app_1,60.75,1
2019/03/07,6:6:48,app_1,59.81,1
2019/03/07,6:6:55,app_1,60.14,1
2019/03/07,6:7:11,app_1,59.34,1
2019/03/07,6:7:56,app_1,60.76,1
2019/03/07,6:8:25,app_1,63.32,1
2019/03/07,6:8:48,app_1,62.61,1
2019/03/07,6:9:10,app_1,62.08,1
2019/03/07,6:9:32,app_1,62.07,1
2019/03/07,6:9:55,app_1,62.01,1
2019/03/07,6:10:18,app_1,60.31,1
2019/03/07,6:10:41,app_1,61.08,1
2019/03/07,6:10:56,app_1,59.18,1
2019/03/07,6:11:34,app_1,60.28,1
2019/03/07,6:13:12,app_1,60.91,1
2019/03/07,6:13:20,app_1,60.92,1
2019/03/07,6:13:27,app_1,60.50,1
2019/03/07,6:13:48,app_1,60.12,1
2019/03/07,6:14:10,app_1,62.93,1
2019/03/07,6:14:39,app_1,60.70,1
2019/03/07,6:14:54,app_1,60.53,1
2019/03/07,6:15:9,app_1,62.47,1
2019/03/07,6:15:17,app_1,61.05,1
2019/03/07,6:15:31,app_1,60.68,1
2019/03/07,6:15:39,app_1,59.52,1
2019/03/07,6:15:55,app_1,58.45,1
2019/03/07,6:16:2,app_1,58.94,1
2019/03/07,6:17:24,app_1,60.85,1
2019/03/07,6:17:47,app_1,60.27,1
2019/03/07,6:18:16,app_1,61.99,1
2019/03/07,6:18:39,app_1,62.25,1
2019/03/07,6:19:1,app_1,61.87,1
2019/03/07,6:19:23,app_1,61.29,1
2019/03/07,6:19:46,app_1,60.85,1
2019/03/07,6:20:0,app_1,58.22,1
2019/03/07,6:20:8,app_1,59.40,1
2019/03/07,6:20:23,app_1,61.47,1
2019/03/07,6:20:30,app_1,61.54,1
2019/03/07,6:20:37,app_1,59.62,1
2019/03/07,6:20:45,app_1,59.60,1
2019/03/07,6:20:52,app_1,60.52,1
2019/03/07,6:21:7,app_1,61.25,1
2019/03/07,6:21:14,app_1,59.59,1
2019/03/07,6:22:15,app_1,61.66,1
2019/03/07,6:22:45,app_1,63.22,1
2019/03/07,6:25:37,app_1,58.50,1
2019/03/07,6:25:44,app_1,60.70,1
2019/03/07,6:25:52,app_1,59.90,1
2019/03/07,6:26:0,app_1,58.54,1
2019/03/07,6:26:7,app_1,59.84,1
2019/03/07,6:26:23,app_1,58.04,1
2019/03/07,6:26:31,app_1,59.72,1
2019/03/07,6:26:45,app_1,56.17,1
2019/03/07,6:26:53,app_1,58.46,1
2019/03/07,6:28:38,app_1,60.14,1
2019/03/07,6:28:53,app_1,62.61,1
2019/03/07,6:29:8,app_1,61.22,1
2019/03/07,6:29:29,app_1,62.11,1
2019/03/07,6:29:51,app_1,62.53,1
2019/03/07,6:30:6,app_1,60.41,1
2019/03/07,6:30:20,app_1,60.98,1
2019/03/07,6:30:42,app_1,60.98,1
2019/03/07,6:30:50,app_1,59.83,1
2019/03/07,6:31:4,app_1,59.11,1
2019/03/07,6:31:12,app_1,60.45,1
2019/03/07,6:31:27,app_1,58.84,1
2019/03/07,6:31:34,app_1,59.11,1
2019/03/07,6:31:49,app_1,62.11,1
2019/03/07,6:31:57,app_1,61.66,1
2019/03/07,6:32:12,app_1,59.94,1
2019/03/07,6:32:19,app_1,59.52,1
2019/03/07,6:32:34,app_1,59.00,1
2019/03/07,6:32:41,app_1,59.49,1
2019/03/07,6:32:56,app_1,59.68,1
2019/03/07,6:33:4,app_1,60.99,1
2019/03/07,6:34:41,app_1,62.02,1
2019/03/07,6:35:3,app_1,60.80,1
2019/03/07,6:35:26,app_1,60.22,1
2019/03/07,6:35:48,app_1,61.70,1
2019/03/07,6:36:10,app_1,61.90,1
2019/03/07,6:36:24,app_1,61.13,1
2019/03/07,6:36:32,app_1,62.31,1
2019/03/07,6:36:39,app_1,61.59,1
2019/03/07,6:36:47,app_1,62.86,1
2019/03/07,6:38:16,app_1,57.25,1
2019/03/07,6:38:31,app_1,57.88,1
2019/03/07,6:38:39,app_1,59.19,1
2019/03/07,6:38:54,app_1,58.46,1
2019/03/07,6:39:2,app_1,59.06,1
2019/03/07,6:40:10,app_1,59.40,1
2019/03/07,6:40:18,app_1,61.52,1
2019/03/07,6:40:33,app_1,60.76,1
2019/03/07,6:40:40,app_1,62.57,1
2019/03/07,6:40:47,app_1,61.52,1
2019/03/07,6:40:55,app_1,61.43,1
2019/03/07,6:41:2,app_1,64.85,1
2019/03/07,6:41:17,app_1,60.40,1
2019/03/07,6:41:25,app_1,61.92,1
2019/03/07,6:41:39,app_1,62.53,1
2019/03/07,6:41:54,app_1,61.07,1
2019/03/07,6:42:15,app_1,59.65,1
2019/03/07,6:42:23,app_1,59.59,1
2019/03/07,6:42:37,app_1,59.33,1
2019/03/07,6:42:45,app_1,60.37,1
2019/03/07,6:43:0,app_1,59.67,1
2019/03/07,6:43:7,app_1,61.82,1
2019/03/07,6:43:22,app_1,59.41,1
2019/03/07,6:43:30,app_1,60.79,1
2019/03/07,6:43:45,app_1,58.82,1
2019/03/07,6:44:8,app_1,61.47,1
2019/03/07,6:44:59,app_1,62.23,1
2019/03/07,6:45:23,app_1,61.07,1
2019/03/07,6:46:52,app_1,59.56,1
2019/03/07,6:47:6,app_1,61.34,1
2019/03/07,6:47:14,app_1,61.52,1
2019/03/07,6:47:29,app_1,61.51,1
2019/03/07,6:47:36,app_1,61.06,1
2019/03/07,6:47:50,app_1,60.72,1
2019/03/07,6:48:6,app_1,62.69,1
2019/03/07,6:48:21,app_1,60.25,1
2019/03/07,6:48:35,app_1,59.45,1
2019/03/07,6:49:5,app_1,60.75,1
2019/03/07,6:49:27,app_1,58.86,1
2019/03/07,6:50:51,app_1,58.73,1
2019/03/07,6:50:58,app_1,58.59,1
2019/03/07,6:51:6,app_1,60.75,1
2019/03/07,6:51:21,app_1,59.94,1
2019/03/07,6:51:29,app_1,60.96,1
2019/03/07,6:51:43,app_1,58.23,1
2019/03/07,6:51:51,app_1,60.19,1
2019/03/07,6:52:7,app_1,57.32,1
2019/03/07,6:52:14,app_1,59.16,1
2019/03/07,6:52:29,app_1,57.49,1
2019/03/07,6:52:37,app_1,58.89,1
2019/03/07,6:53:38,app_1,59.04,1
2019/03/07,6:53:53,app_1,61.26,1
2019/03/07,6:54:7,app_1,60.15,1
2019/03/07,6:54:21,app_1,59.29,1
2019/03/07,6:54:29,app_1,60.30,0
2019/03/07,6:54:51,app_1,62.06,0
2019/03/07,6:55:13,app_1,61.54,0
2019/03/07,6:55:27,app_1,61.19,0
2019/03/07,6:56:35,app_1,58.81,0
2019/03/07,6:56:42,app_1,58.14,0
2019/03/07,6:56:57,app_1,59.84,0
2019/03/07,6:57:59,app_1,61.82,0
2019/03/07,6:58:21,app_1,62.20,0
2019/03/07,6:58:36,app_1,60.30,0
2019/03/07,6:58:57,app_1,60.53,0
2019/03/07,6:59:20,app_1,60.71,0
2019/03/07,6:59:42,app_1,60.27,1
2019/03/07,7:0:12,app_1,60.62,1
2019/03/07,7:0:42,app_1,60.55,1
2019/03/07,7:0:49,app_1,59.48,1
2019/03/07,7:1:4,app_1,56.84,1
2019/03/07,7:1:12,app_1,57.90,1
2019/03/07,7:1:27,app_1,59.14,1
2019/03/07,7:1:35,app_1,58.95,1
2019/03/07,7:5:20,app_1,59.87,1
2019/03/07,7:5:42,app_1,59.65,1
2019/03/07,7:5:56,app_1,60.12,1
2019/03/07,7:6:4,app_1,62.60,1
2019/03/07,7:6:19,app_1,58.73,1
2019/03/07,7:6:27,app_1,60.10,1
2019/03/07,7:6:42,app_1,60.36,1
2019/03/07,7:6:49,app_1,61.68,1
2019/03/07,7:6:56,app_1,59.61,1
2019/03/07,7:7:3,app_1,60.98,1
2019/03/07,7:7:18,app_1,60.55,1
2019/03/07,7:7:33,app_1,62.39,1
2019/03/07,7:7:48,app_1,60.42,1
2019/03/07,7:10:26,app_1,60.76,1
2019/03/07,7:10:41,app_1,59.87,1
2019/03/07,7:10:49,app_1,59.25,1
2019/03/07,7:11:3,app_1,61.29,1
2019/03/07,7:11:11,app_1,60.44,1
2019/03/07,7:11:26,app_1,61.97,1
2019/03/07,7:11:33,app_1,60.35,1
2019/03/07,7:11:48,app_1,58.98,1
2019/03/07,7:11:56,app_1,60.33,0
2019/03/07,7:12:4,app_1,64.32,0
2019/03/07,7:12:57,app_1,62.39,0
2019/03/07,7:13:12,app_1,63.00,0
2019/03/07,7:13:27,app_1,61.85,0
2019/03/07,7:13:56,app_1,62.77,0
2019/03/07,7:14:18,app_1,61.22,0
2019/03/07,7:14:33,app_1,58.63,0
2019/03/07,7:14:56,app_1,58.62,0
2019/03/07,7:15:4,app_1,60.55,0
2019/03/07,7:15:19,app_1,59.51,0
2019/03/07,7:15:26,app_1,59.18,0
2019/03/07,7:15:41,app_1,59.82,0
2019/03/07,7:15:49,app_1,58.97,0
2019/03/07,7:16:5,app_1,58.93,0
2019/03/07,7:16:12,app_1,57.76,0
2019/03/07,7:16:28,app_1,58.66,0
2019/03/07,7:16:35,app_1,58.88,0
2019/03/07,7:18:44,app_1,59.82,0
2019/03/07,7:18:59,app_1,61.07,0
2019/03/07,7:19:14,app_1,61.18,0
2019/03/07,7:19:22,app_1,62.93,0
2019/03/07,7:19:37,app_1,60.80,0
2019/03/07,7:19:44,app_1,63.35,0
2019/03/07,7:19:52,app_1,60.69,0
2019/03/07,7:19:59,app_1,60.83,0
2019/03/07,7:20:14,app_1,62.51,0
2019/03/07,7:20:28,app_1,61.85,0
2019/03/07,7:20:43,app_1,62.19,0
2019/03/07,7:20:59,app_1,58.77,0
2019/03/07,7:23:36,app_1,59.30,0
2019/03/07,7:23:51,app_1,61.48,0
2019/03/07,7:24:5,app_1,61.90,0
2019/03/07,7:24:13,app_1,62.83,0
2019/03/07,7:24:28,app_1,61.06,0
2019/03/07,7:24:36,app_1,61.91,0
2019/03/07,7:24:44,app_1,61.07,0
2019/03/07,7:24:52,app_1,58.86,0
2019/03/07,7:24:59,app_1,62.34,0
2019/03/07,7:25:14,app_1,61.16,0
2019/03/07,7:25:52,app_1,63.31,0
2019/03/07,7:26:7,app_1,61.27,0
2019/03/07,7:27:35,app_1,60.16,0
2019/03/07,7:27:50,app_1,60.46,0
2019/03/07,7:27:58,app_1,61.41,0
2019/03/07,7:28:12,app_1,60.08,0
2019/03/07,7:28:20,app_1,61.35,0
2019/03/07,7:28:35,app_1,60.03,0
2019/03/07,7:28:42,app_1,63.49,0
2019/03/07,7:28:57,app_1,61.97,0
2019/03/07,7:29:4,app_1,62.29,0
2019/03/07,7:29:26,app_1,62.33,0
2019/03/07,7:29:41,app_1,61.15,0
2019/03/07,7:30:10,app_1,61.98,0
2019/03/07,7:30:24,app_1,61.97,0
2019/03/07,7:30:30,app_1,62.55,0
2019/03/07,7:30:45,app_1,61.38,0
2019/03/07,7:31:6,app_1,62.15,0
2019/03/07,7:32:13,app_1,60.42,0
2019/03/07,7:32:28,app_1,58.91,0
2019/03/07,7:32:35,app_1,60.34,0
2019/03/07,7:32:50,app_1,59.72,0
2019/03/07,7:32:57,app_1,60.77,0
2019/03/07,7:33:12,app_1,58.67,0
2019/03/07,7:33:20,app_1,61.00,0
2019/03/07,7:33:34,app_1,61.47,0
2019/03/07,7:33:41,app_1,62.22,0
2019/03/07,7:34:4,app_1,60.04,0
2019/03/07,7:34:18,app_1,59.83,0
2019/03/07,7:34:33,app_1,59.30,0
2019/03/07,7:35:33,app_1,61.55,0
2019/03/07,7:35:56,app_1,61.24,0
2019/03/07,7:37:4,app_1,60.51,0
2019/03/07,7:37:26,app_1,62.05,0
2019/03/07,7:37:48,app_1,61.07,0
2019/03/07,7:38:2,app_1,59.60,0
2019/03/07,7:38:9,app_1,61.21,0
2019/03/07,7:38:24,app_1,59.99,0
2019/03/07,7:38:32,app_1,61.26,0
2019/03/07,7:41:0,app_1,58.38,0
2019/03/07,7:41:8,app_1,59.88,0
2019/03/07,7:41:22,app_1,57.62,0
2019/03/07,7:41:30,app_1,59.73,0
2019/03/07,7:41:45,app_1,59.26,0
2019/03/07,7:41:52,app_1,60.28,0
2019/03/07,7:42:7,app_1,59.45,0
2019/03/07,7:42:15,app_1,62.41,0
2019/03/07,7:43:21,app_1,60.68,0
2019/03/07,7:43:44,app_1,63.04,0
2019/03/07,7:49:31,app_1,63.51,0
2019/03/07,7:49:52,app_1,60.98,0
2019/03/07,7:50:37,app_1,61.44,0
2019/03/07,7:50:59,app_1,60.77,0
2019/03/07,7:51:14,app_1,58.67,0
2019/03/07,7:51:21,app_1,60.18,0
2019/03/07,7:51:36,app_1,59.43,0
2019/03/07,7:51:43,app_1,61.05,0
2019/03/07,7:51:58,app_1,59.69,0
2019/03/07,7:52:5,app_1,60.83,0
2019/03/07,7:52:12,app_1,59.22,0
2019/03/07,7:52:20,app_1,60.77,0
2019/03/07,7:52:27,app_1,62.65,0
2019/03/07,7:52:42,app_1,59.80,0
2019/03/07,7:53:11,app_1,63.65,0
2019/03/07,7:54:11,app_1,58.30,0
2019/03/07,7:54:19,app_1,58.68,0
2019/03/07,7:56:3,app_1,62.56,1
2019/03/07,7:56:33,app_1,61.85,1
2019/03/07,7:58:23,app_1,60.26,1
2019/03/07,7:58:37,app_1,61.26,1
2019/03/07,7:58:52,app_1,60.88,1
2019/03/07,7:59:0,app_1,61.95,1
2019/03/07,7:59:14,app_1,61.14,1
2019/03/07,7:59:22,app_1,62.35,1
2019/03/07,7:59:36,app_1,61.58,1
2019/03/07,7:59:44,app_1,63.39,1
2019/03/07,8:0:6,app_1,61.83,1
2019/03/07,8:0:21,app_1,60.50,1
2019/03/07,8:0:50,app_1,61.18,1
2019/03/07,8:2:36,app_1,60.46,1
2019/03/07,8:2:50,app_1,60.65,1
2019/03/07,8:3:5,app_1,60.04,1
2019/03/07,8:3:19,app_1,61.11,1
2019/03/07,8:3:49,app_1,62.76,1
2019/03/07,8:4:10,app_1,61.78,1
2019/03/07,8:5:10,app_1,59.95,1
2019/03/07,8:5:17,app_1,60.58,1
2019/03/07,8:5:25,app_1,60.75,1
2019/03/07,8:5:32,app_1,58.70,1
2019/03/07,8:5:40,app_1,59.97,1
2019/03/07,8:5:55,app_1,59.34,1
2019/03/07,8:6:3,app_1,59.07,1
2019/03/07,8:8:10,app_1,59.73,1
2019/03/07,8:8:18,app_1,61.62,1
2019/03/07,8:8:26,app_1,61.21,1
2019/03/07,8:8:33,app_1,60.16,1
2019/03/07,8:8:41,app_1,59.86,0
2019/03/07,8:8:48,app_1,63.09,0
2019/03/07,8:8:55,app_1,60.12,0
2019/03/07,8:9:10,app_1,62.55,0
2019/03/07,8:9:26,app_1,58.95,0
2019/03/07,8:11:4,app_1,63.54,0
2019/03/07,8:11:48,app_1,61.71,0
2019/03/07,8:12:2,app_1,60.26,0
2019/03/07,8:12:10,app_1,61.03,0
2019/03/07,8:12:24,app_1,60.32,0
